sentence,label
"Savaş yıllarında sağlanan döviz rezervleri, dış dengeyi gözeten bir sanayileşme hamlesine geçişte gerekli uyum ve esnekliği sağlayabilecek boyutta idi.",0
"... sen ne kudretlisin ki, devrilmiş liderleri kahraman, onları devirenleri duahan yaptın.",0
"Örneğin bir sinir veya kas hücresinin dinlenim durumunda, hücre zarından iyon geçişleri sürdüğü halde her bir iyon için net giriş sıfırdır ve hücre içi konsantrasyonlar zamanla değişmez.",0
Evvelden tam tersine uykumun ağırlığından şikâyet ederdim.,0
Tanju'yu bundan daha fazla hiçbir şey mutlu edemezdi.,0
"Bu sebeple, ERNK'lileri kırsaldaki militanlar kadar coşkulu ve gözü kara değerlendirmek ve onlar kadar başarılı saymak gerçekçi olmazdı.",0
Türkiye'de yılda yaklaşık 45 ton salep üretildiği tahmin edilmektedir.,0
Cüce kalbinin dev ritmini kovalayabilirdim şehrin sokaklarında.,0
"""İki ay önce olsaydı belki,"" diye omuz silkiyorum.",0
"Mezarlığın kapısından içeri girince, Peygamber güçlü bir akıma kapılmış gibi titredi, sonra, mezarın başına gelince, utanca benzer bir duyguyla, başını önüne eğdi; ama oldukça çabuk toparlandı; hatta, kendisine bile hâlâ inanılmaz gibi gelen serüveninin kesin bir kanıtını sağladıklarını sezinlediğinden olacak, Feride'nin mezarını, mezarın başından görünen koruyu, bahçeler arasına serpilmiş ahşap evleri, daha ötedeki deniz parçasını ve havada süzülen bir çift martıyı bir tür gururla gösterdi.",0
Bezemeli parçalar için ikinci kullanıcıların her zaman bir kompozisyon/uyum kaygısı taşımadığı söylenebilir.,0
"İkide bir gazetenin telefonlarıyla, Anadolu Ajansı'na ödeme yapamadığımızdan bültenler kesilir, geceleri yemek sonrasında ""Vatan""a gidip Ali Gevgilili'den, ""Dünya""da Sami Karaören'den, ""Milliyet""te Turhan Aytul'dan yerlere atılmış, kullanılmayacak haber bülteni artıklarını toplar, sayfa düzenlerdik.",0
"Hatta Sivas'ta yapılan birçok festivali sunduğumu, bir keresinde bir köy okulunun bilgisayar, kitap ve diğer gerekli olan ihtiyaçlarını karşılayacağıma dair söz verdiğimi ve sözümü tuttuğumu, harika karşılandığımı anlatmıştım ona.",0
Tablo 1’de yer alan birim kök sınaması sonuçlarına göre maksimum bütünleşme seviyesi d=1 olarak belirlenmiştir.,0
Çünkü unutmadığımız ve unutmayacağımız bir olgu için hiçbir zaman geç kalmak söz konusu olamazdı.,0
"Bir halkı, bir halka egemen olan ilkeyi ortaya çıkaran şey, onu oluşturan insanların gereksinimleri ve bu gereksinimlerinin ancak başkalarıyla işbölümü yapılarak karşılanabilmesidir: ""tümellik, gereksinimler ve başkalarının özgür keyfi istemeleri arasındaki ilişkide kendisini ortaya koyar"".",0
"Balık pişirmeden, elbise ütülemeden geri almazdı.",0
Tam çıkaramıyordum ama 1920'lerin yarısından sonra olmalıydı.,0
Halkın kendi deyişiyle korkunç bir aldatmacaya kurban edildiğini söylüyor.,0
Ülkerspor yeni bir takım olduğu için altyapıdan A Takım'a yükselecek olan oyuncumuz henüz yok.,0
"Dahası bir otoriteden bahsediyorken ona razı olmayı söyleyen, sadece akıldan değil, aynı zamanda sağduyudan söz ediyordur.",0
Milletlerarası unsurlu hukuki ilişkiler ve dolayısıyla milletlerarası özel hukuk alanında bu uyum bozulabilir.,0
"Oysa şairin derdi herhangi bir şeyi bilinçli şekilde adlandırmak değil, özel bir durumu, bir zamanlar (anlamsızlıkla bile olsa) anlamlandırılmış ânı yakalayıp ölümsüzleştirmektir.",0
"Bu artçı şokların büyüklüğü kural olarak ana depremden bir derece aşağısıdır, ki buna göre Kocaeli-Gölcük Depremi'nde büyüklük 7,4 olduğu için bir büyük artçı 6,4 büyüklükte olabilirdi.",0
Sessiz filmlere piyano eşlik ederdi.,0
Bu böyle salakça devam edemezdi.,0
"Buna paralel olarak bizim gençlerimiz, çocuklarımız, büyük insanlarımız için de uygun listelerin yapılması güç değildir.",0
"Atmosfer λ = 5 - 8 μ ve λ > 14 μ infrared dalga boylarını hemen hemen geçirmez, yani, atmosfer transmisyonu bu dalga boyları için yaklaşık sıfırdır.",0
"""Söz uçar yazı kalır"" vecizesini de bu mantıkla ele alıyorum.",0
"Aynı zamanda loncalar, devletin kent nüfusunu ve kent ekonomisini denetleyebilmesi için elverişli bir araç durumundaydı"".",0
"Hiçbir tepki göstermeden (tepki göstermek şöyle dursun, bu durumu eğlenceli bulmuştu; neredeyse dürbünlü nöbetçiye el bile sallayabilirdi) yollarına devam ediyorlardı.",0
"Tanımlanmış yazınsal kuralları olan ve anlam bütünlüğü gösteren geleneksel anlatı tarzının dışına çıkan, cümlelerin arasına gazete kesikleri ve başlıkları, afişler, prospektüsler, tabela yazıları gibi yazınsal metinlerin dışında da unsurlar sokarak kolaj yöntemini uygulayan Fransız Lautreamont, Michele Butor, Louise Aragon gibi yazarlar, onları adeta açık yapıt haline getirirler.",0
Onunla evlenmeyi istediğimi söylediğimde öyle bir coşkuya kapıldı ki hayatım boyunca birini bu kadar mutlu edebileceğimi düşünmezdim.,0
"Türkiye'de ise sosyo-ekonomik yapının farklılığı, kentleşme sürecinin endüstriyel üretim koşullarıyla bağlılığını değişik bir yönde etkilemiştir.",0
"Bu kadar küçük bir sahada bu kadar unsurun toplanması, abidecilik kanunlarına uymadığı için Taksim abidesi, hiçbir büyüklük taşımıyor ve lüzumsuz süsleri, yanlış nisbetleri, anestetik şekli ile küçücük bir maket, bir oyuncak tesirini veriyor.",0
"Arkadaşımın aşkıyla nasıl başedeceğimi bilemem, çünkü her ne kadar benzeşseler de aşk ile derin arkadaşlık çok ayrı şeylerdir, aynı silahlarla bertaraf edilemezler.",0
"Eğer bu çocuğun ailesinin başına böyle bir olay gelmemiş olsaydı, beni, kesinlikle onunla evlendirirlerdi.",1
"Sevgili vatandaşlarım, bir tatbikat sırasında toplu bir hedefe pike yapan ve pikeden uçağını kurtaramayan ve bu yüzden şehit olan çok kıymetli bir Türk subayına dahi böyle haince, alçakça ve adice iftirada bulunabiliyorlar.",0
"Bu dosyaları izleyen iki dosyada temel olarak verilen standartlar yazılabilir CD'ler, Video-CD ve MPEG CD'lerinin uluslar arası standartlara uyum sağlaması için geliştirilen tanımlamaları içeriyorlardı.",0
"Çocuklar için köfte patates dayanılmaz bir yemekti ama, asıl dayanılmaz yiyecekler sokakta satılırdı.",0
"Örneğin, bir yazı yazma teknolojisi olarak düşünülen daktilo, faydası ve zararı kullanım amacına bağlı olarak değiştiği için nötr bir teknoloji değildir.",0
Bu piknik sepetlerine kim para verip de satın alır diye hep merak ederdim.,0
Çantalarımızda ışıltılı dünyalardan izlenimler barındıran parlak dosyalar da olsa durum değişmezdi.,0
"Gün içinde birkaç dakika bile olsa, sadece kendinize konsantre olabileceğiniz bir ortam seçin (sabah ve akşam saatleri en uygunu).",0
"Mine'nin yok oluşuna, belki de ölümüne yavaş yavaş alıştığımızı düşünüyorum, işte onun evini de boşaltıyoruz.",0
"Günümüzde, çok sayıda ülkede eğitime ayrılan kaynaklar milli gelirin yüzde 6'sına ulaşmış, bazı eğitim kademelerinde okullaşma oranı yüzde 100'ü bulmuş, zorunlu eğitim uygulamaları en temel ulusal politikalardan biri haline gelmiş, kamu kaynaklarının tahsisinde ise eğitim en öncelikli alanlardan biri olmuştur.",0
"Hem onun hadsiz ihtiyacatını yerine getirebilir ve onun hadsiz düşmanlarını defedebilir bir Zatın huzurunda kendini tasavvur ederek, bir ferah, bir inşirah duyup, dünya kadar ağır bir yükü üzerinden atar.""",0
Saponozitlerde bütün ozlar aglikonun bir OH grubuna (daha çok C-3-OH grubuna) bağlanmış ise bunlara monodesmozidik saponinler denir.,0
Milli Takım doktoru Cengiz Dinç ise Servet'i Yunanistan maçında tamamen kendi isteği üzerine oynattıklarını söyledi.,0
"İlaç spekülasyonunu çok alçakça bulursun, ama orada bile spekülasyon faydalıdır.",0
"Dayanıklı tüketim mallarının talebi konjonktüre aşırı bağımlı olduğu için, normalde televizyon üretiminin düşmesi gerekirdi.",1
Bunun dışında ülke riski de (ithalatçı firma veya garantör bankanın ülkesinde ortaya çıkacak politik değişiklikler nedeniyle forfaiter'ın karşılaşacağı riskler) her zaman söz konusu olabilecektir.,0
Halkın memnuniyetsizliğini Lenin zamanında başlıyan sindirme politikası ile halkı korkutmak ve katlettirmek suretiyle gidermeye çalıştı.,0
Uzun saatler Cenab-ı Hakk'ın huzurunda durmaktan ayakları fazlasıyla şişerdi.,0
"O zaman Hükümet Başkanı Rauf Beyle, Dışişleri Bakanı Yusuf Kemal Bey gitmeliydiler...",1
Böylece ışıklar yanıp sönerdi işte.,0
Bu tür bir ayrımı kabullenme zaten akla ve dolayısı ile bilime aykırıdır.,0
"* Tüm ölçeklerde, firmaların yaklaşık yarısı en önemli girdi kaynağının yerli üreticiler tarafından sunulan ürünler olduğunu belirtmişlerdir.",0
"Ancak bir yandan Yugoslav resmi makamları bu tezi benimserken diğer yandan 1921'de yapılan seçimlerde Arnavutça konuşan insanlar kayda geçirilmiş ve bütün Yugoslavya'da bunların nüfusu 439.657, Kosova'da 288.900 olarak belirlenmiştir.",0
Bir bardak suya sesini çıkarmadığına göre çok hasta olmalıydı.,0
"İnsanın yaratıcılığına sonsuz inanç görünümündeki bu tür sözler, talancı ideolojinin yanıltmacasından başka bir şey değildir.",0
"Etkinlikten kasıt ise, bir kamu hizmetini gören kamu kurum veya kuruluşunun hedeflemiş olduğu amaca ulaşması derecesidir.",0
"Halkın kendi kendisini yönetmesi olarak tanımlanan demokraside, yöneticilerin halkın düşünce ve duygularına duyarlı ve bağımlı olması gerekir, işte düşünceyi açıklama ve yayma özgürlüğü halkla siyasal yöneticiler arasındaki bu ilişkinin sürmesini sağlayan en önemli anayasal bağlardan birini oluşturmaktadır17.",0
"Ama kısa zamanda düşüncesini değiştirerek, bugünün Topkapı Sarayı'nın bulunduğu alanda bazı binalar yaptırmaya girişti.",0
"Kalkınmanın tanımı ve ölçümünde zaman içinde ortaya çıkan değişikliklerin belirlenmesi, kalkınma olgusuna temel bir bakış açısının geliştirilmesini olanaklı kılmaktadır.",0
"Işıkları kısar, içmeye başlardım.",0
"Ağzından çıkan söz değil de elektrik akımıymış gibi kendi de çarpılmıştı, ama babası kapkara kesilmişti.",0
Bu toplar büyük fırınlarda dökülürdü.,0
"Üzerinde çalışılan stratejide, YÖK'ün doğrudan karar verici işlevler görmesinden çok, yönlendirici ve denetleyici işlevler görmesi, üniversitelerin ise otonomilerinin arttırılması öngörülmektedir.",0
"Firmaların %15'i, bu oranın son iki yılda azaldığını, %60'ı değişmediğini, %25'i ise arttığını belirtmişlerdir.",0
Halkın değer yönelmesinde yaş farkının da önemi büyüktür.,0
Yasemin Bozkurt: Daha da kötüsü olabilirdi Özcan.,1
Büyük bir olasılıkla teyzeme gitmiş olmalıydı.,0
Bu paylaşma sonucunda her yargı organının hangi suçlara bakmakla görevlendirildiği belirlenmiştir.,0
"Ben sevgimle geçmişten ve ölümlerden çok, gelecekten ve yeni doğumlardan söz etmek isterdim.",1
Kınalı ellerinden rüzgâr geçerdi daim;,0
"Benim varlığımdan daha yetkin bir varlık düşüncesi için durum aynı değildi ama: onu hiçlikten getirmek açıkça olanaksızdı; tam yetkini az yetkinin bir izleyicisi, bir bağımlısı gibi düşünmek yanlıştı, hiçbir şeyden bazı şey doğar demekti, onu kendimden getiremezdim.",0
Blogu görmeyenlerin de haberi yok henüz hiçbirşeyden.,0
"Parçalanma anındaki basınç P ve numunenin kesiti A ise, basma gerilmesi P/A olur.",0
"Kıyıdan teknenin ""seyyar düğün salonu"" gibi yol aldığını görenler de, ""Ah o gemide ben de olsaydım,"" diye iç geçirmeliymiş...",1
Kimsenin de kendinden yana olmasını istediği birileri olmazdı.,0
Örneğin bir denizaltıda yaklaşık 61 olarak 8 subaya karşılık 50 astsubay ve 30 er bulunuyor.,0
"Dünya ölçeğindeki ittifakların, genel dünya dengelerini korumanın birincil faktör olduğu ""geçmiş""te hiçbir devlet komşusunun böylesi bir zaafı üzerine açıktan tavırla kolay kolay gidemezdi, ama bugün artık bu pekala mümkündür.",0
Eskiden deli doktoru diye kimse pek gitmek istemezdi.,0
"Bu mekanizma sayesinde olası fırsatların zamanında belirlenmesi, bu fırsatlara yönelik özel sektörün bir iş modeli oluşturmasının kolaylaştırılması, kamunun ise bu alanların daha hızla gelişmesini sağlayacak ve piyasa ekonomisinin yetersizliklerinden kaynaklanan eksiklikleri giderecek altyapı ve eğitim gibi alanlara yatırımlarını odaklaması sağlanabilecektir.",0
"Bir gün; ""Kitaplarınızda birkaç yerde boynunuzdaki ipli anahtardan söz ediyorsunuz.",0
Avlanırken gücünü ve silahlarını buna göre kullanıyor olmalıydı.,0
"Dolayısıyla bu tür anayasalarla yaşamak zorunda olan toplumlarda ""insan hakları cenahı"", görece küçük kazanımlar için bile çok daha fazla enerji harcamak zorundadır.",0
"ISHK'yı, tek konulu, bu konu etrafında bir kitle hareketi yaratmayı hedefleyen ve bu hedefinde azımsanmayacak adımlar atan bir kampanya birliği olarak görmek gerekirdi.",0
Şimdi ben de onun yanında tıraş olabilirdim.,1
"Belki adalet, kararını verirken bir daha bu kadar adaletsiz davranmazdı.",1
"Değişen ortama adapte olabilecek tecrübe, beceri ve yetkiye sahip yöneticileri olan şirketlere yatırım yapardım.",0
"Bizans'ın yıpranması sadece yaşından değil, bir ölçüde Anadolu'nun idaresi zor, kaygan ve kaypak yapısından; bir ölçüde de Hıristiyan dünyası ile İslam dünyası arasında sürtüşmelere yol açan sosyal ve siyasi alt yapısından kaynaklanan bir ihtiyarlık olmalıydı.",0
"Tavanın üzeri kapalı olarak, kısık ateşte kabaklar yumuşayıncaya kadar pişirin.",0
O yüzden kamuoyu önünde bu deyimi yoğurdu üfleyerek yer gibi kullanırdı.,0
"ben aşka çalışırken, anlayamazdım,",0
Telefonu kapattım muhtemelen bu lafın üstüne ağzından köpükler saçarak küfürler yağdırıyor olmalıydı telefondaki sessizliği farketmesi bir kaç saniye alacaktı...,0
"Bununla birlikte, Türkiye'de de olduğu gibi bazı ülkelerde, sosyal yardım hizmetleriyle halkın gönüllü katkısı ve katılımı arasındaki çok yakın bağ gereği, gönüllü sosyal yardım kuruluşlarının durumlarını ihtiyatla karşılamak gerekmektedir.",0
"Demek ki aradığım buymuş, buymuş istediğim.",0
"Son yıllarda, çaresizlikleri dışında bir güçlerinin olmadığı ortaya çıktıkça, halkın başka kapıya gitmeleri-gelmeleri arttıkça, daha sık başvurdukları, daha sık aşındırdıkları bir bahane-kabir değil mi?",0
Şu bayramlar ne kadar hoş ne kadar sevinçli günlerdir!..,0
Gecenin bir karanlığında Marmara denizinin soğuk suyuna dalmış ve bütün sıkıntılarımı denizin dibindeki bir rakı şişesinin içinde bırakmış olsaydım...,1
"Ancak insanların çoğunda, hayatını sürdürmeye, uyum ve güç sağlamaya yönelik şeyleri bilme ve öğrenme merakı çok daha güçlüdür.",0
"Ufuk çizgisi, diğer bir tabirle güneşin doğuş ânı, (12) olarak kabul edilmiş ve rakamlar bu şerit üzerinde (12)'ye kadar sıralanmıştır.",0
"""Kimin bir kız çocuğu olup da onu canlı canlı mezara gömmez, ona hakaret etmez ve erkek çocuğunu ona tercih etmez ise; Allâh Teâlâ o kimseyi cennete koyar.""",0
"Gömleğimi çıkardım, Sonra da suya girdim.",0
Bahsettiğim tarihler ise 15 sene öncesi topu topu.,0
Anlaşma aynı zamanda düzenlemelere maruz kalmış topraklarının yönetimlerinin devredilmesi ile ilgili detaylı maddeler içermektedir.,0
"Depremden sonra halkın duyarlılıklarını dikkate alarak kararlı adımlar attıklarını vurgulayan Aydın, apartman yöneticilerine yetki vereceklerini bildirdi.",0
Onda ilkbahara özgü gelip geçici kasırgalar çeşidinden kaynamalar taşmalar olurdu.,0
"Sıcak bir Temmuz günü, avluya bakan bir odanın açık penceresi önündeki masamda oturmuş bir kelimeyi, daha doğrusu bir cümlenin akışı içinde, belli bir noktada gereken en doğru kelimeyi aradığım sırada, sokağa bakan odanın açık penceresinden içeri süzülen akordeon sesi beni geldi vurdu, aradığım kelimeden uzaklaştırdı, yarıda kalmış bekleyen cümlemden koptum ve bu defteri önüme çektim: Çalgının körüğü kapanıp açıldıkça sesler savruldu boşluğa, yarıda kalan cümlemin son hecesinden yola koyulan yeni, uzun bir cümle çizildi havada, bir çalgının çıkardığı sesler kelimelere dönüşür mü, dönüştüler, kelimeler yanyana dizildiklerinde yer değiştirebilir ve açık bir pencereden içeri dalarak, selim huylu bir cin gibi insanı hafifçe çarpar ve sallayabilirler mi, çarptılar ve salladılar, tanıyamadım sesin sahibi kimdi, anneannem ya da büyük teyzem mi, akordeon sustu, hava durdu, bıraktığım cümleye o gün dönemedim.",0
